shot_id_number,power_of_shot,knockout_match,is_goal_x,home/away,type_of_shot,type_of_combined_shot,distance_of_shot_avg,remaining_min_1,opposing_team,match_id_n,area_of_shot_n,shot_basics_n,game_season_n
29869,1.0,1.0,1.0,0,shot - 39,0,37.0,0.0,584.0,9.0,1384.0,3851.0,562.0
29872,2.0,1.0,0.0,0,0,shot - 3,28.7,7.0,584.0,9.0,1384.0,3851.0,562.0
18102,1.0,0.0,1.0,0,shot - 28,0,40.0,53.64,617.0,10.0,1384.0,3851.0,562.0
18103,1.0,0.0,0.0,0,shot - 35,0,41.0,3.0,617.0,10.0,1384.0,3851.0,562.0
18112,3.0,0.0,1.0,0,0,shot - 3,36.0,9.0,617.0,10.0,1384.0,3851.0,562.0
18080,2.0,0.0,1.0,1,shot - 30,0,40.0,4.0,213.0,9.0,1384.0,3851.0,562.0
18081,2.0,0.0,1.0,1,shot - 36,0,38.0,31.64,213.0,9.0,1384.0,3851.0,562.0
18090,4.0,0.0,0.0,1,shot - 12,0,41.0,7.0,213.0,9.0,1384.0,3851.0,562.0
18271,3.0,0.0,1.0,1,shot - 14,0,36.0,2.0,493.0,9.0,1384.0,3851.0,562.0
19236,3.0,0.0,0.0,0,0,shot - 3,38.0,4.0,493.0,8.0,1384.0,3851.0,562.0
19289,1.0,0.0,1.0,1,shot - 33,0,36.0,11.0,493.0,14.0,1384.0,3851.0,562.0
19299,1.0,0.0,0.0,1,shot - 17,0,39.0,0.0,493.0,14.0,1384.0,3851.0,562.0
18566,2.0,0.0,0.0,0,shot - 31,0,34.7,4.0,516.0,11.0,1384.0,3851.0,562.0
18882,1.0,0.0,1.0,1,shot - 9,0,41.0,9.0,516.0,8.0,1384.0,3851.0,562.0
18892,3.0,0.0,0.0,1,shot - 13,0,29.7,11.0,516.0,8.0,1384.0,3851.0,562.0
18896,3.0,0.0,0.0,1,shot - 41,0,42.0,56.64,516.0,8.0,1384.0,3851.0,562.0
19021,2.0,0.0,0.0,0,shot - 13,0,40.0,0.0,516.0,8.0,1384.0,3851.0,562.0
19119,3.0,0.0,1.0,1,0,shot - 3,38.0,4.0,516.0,9.0,1384.0,3851.0,562.0
18490,1.0,0.0,0.0,1,shot - 4,0,37.0,10.0,237.0,12.0,1384.0,3851.0,562.0
18426,1.0,0.0,0.0,1,0,shot - 3,39.0,9.0,443.0,6.0,1384.0,3851.0,562.0
18431,2.0,0.0,1.0,1,shot - 36,0,37.0,4.0,443.0,6.0,1384.0,3851.0,562.0
18848,3.0,0.0,0.0,0,shot - 34,0,40.0,11.0,443.0,3.0,1384.0,3851.0,562.0
19178,2.0,0.0,0.0,0,shot - 31,0,39.0,2.0,443.0,9.0,1384.0,3851.0,562.0
19179,2.0,0.0,1.0,0,shot - 19,0,39.0,0.0,443.0,9.0,1384.0,3851.0,562.0
19181,3.0,0.0,1.0,0,0,shot - 3,39.0,34.7616,443.0,9.0,1384.0,3851.0,562.0
18654,1.0,0.0,1.0,0,shot - 17,0,42.0,35.2,259.0,8.0,1384.0,3851.0,562.0
18962,3.0,0.0,0.0,0,0,shot - 3,40.0,6.0,246.0,5.0,1384.0,3851.0,562.0
18970,4.0,0.0,0.0,0,0,shot - 3,40.0,7.0,246.0,5.0,1384.0,3851.0,562.0
18727,1.0,0.0,1.0,0,0,shot - 3,28.7,4.0,240.0,8.0,1384.0,3851.0,562.0
18454,2.0,0.0,0.0,0,shot - 9,0,40.0,0.0,216.0,6.0,1384.0,3851.0,562.0
18938,2.0,0.0,0.0,1,shot - 2,0,38.0,1.0,216.0,12.0,1384.0,3851.0,562.0
18941,3.0,0.0,0.0,1,shot - 18,0,37.0,65.64,216.0,12.0,1384.0,3851.0,562.0
18943,3.0,0.0,1.0,1,shot - 43,0,40.0,1.0,216.0,12.0,1384.0,3851.0,562.0
18307,1.0,0.0,0.0,1,0,shot - 3,38.0,4.0,654.0,16.0,1384.0,3851.0,562.0
18310,1.0,0.0,1.0,1,0,shot - 3,39.0,3.0,654.0,16.0,1384.0,3851.0,562.0
18325,3.0,0.0,0.0,1,shot - 36,0,40.0,2.0,654.0,16.0,1384.0,3851.0,562.0
18780,3.0,0.0,1.0,1,shot - 17,0,36.0,5.0,654.0,13.0,1384.0,3851.0,562.0
18800,2.0,0.0,1.0,0,shot - 43,0,41.0,40.64,654.0,10.0,1384.0,3851.0,562.0
18367,1.0,1.0,0.0,1,0,shot - 3,40.0,7.0,214.0,11.0,1384.0,3851.0,562.0
18368,1.0,0.0,1.0,1,shot - 19,0,37.0,6.0,214.0,11.0,1384.0,3851.0,562.0
19329,3.0,0.0,1.0,1,shot - 12,0,39.0,26.64,175.0,9.0,1384.0,3851.0,562.0
18138,1.0,0.0,1.0,1,shot - 52,0,39.0,87.64,256.0,9.0,1384.0,3851.0,562.0
18142,2.0,0.0,0.0,1,0,shot - 3,36.0,5.0,256.0,9.0,1384.0,3851.0,562.0
18146,3.0,0.0,1.0,1,0,shot - 3,37.0,8.0,256.0,9.0,1384.0,3851.0,562.0
18719,4.0,0.0,0.0,0,shot - 39,0,40.0,5.0,256.0,8.0,1384.0,3851.0,562.0
18999,4.0,0.0,0.0,0,0,shot - 3,39.0,11.0,204.0,8.0,1384.0,3851.0,562.0
19001,4.0,0.0,0.0,0,shot - 36,0,36.0,74.2,204.0,8.0,1384.0,3851.0,562.0
18472,2.0,0.0,0.0,0,shot - 36,0,40.0,8.0,246.0,9.0,1384.0,3851.0,562.0
18290,2.0,0.0,1.0,1,shot - 51,0,40.0,42.64,375.0,10.0,1384.0,3851.0,562.0
19065,4.0,0.0,1.0,0,shot - 36,0,41.0,10.0,375.0,9.0,1384.0,3851.0,562.0
19066,4.0,0.0,1.0,0,shot - 31,0,38.0,10.0,375.0,9.0,1384.0,3851.0,562.0
19077,6.0,0.0,0.0,0,0,shot - 3,37.0,3.0,375.0,9.0,1384.0,3851.0,562.0
19204,1.0,0.0,0.0,1,shot - 38,0,50.7,9.0,375.0,5.0,1384.0,3851.0,562.0
18673,1.0,0.0,1.0,0,0,shot - 3,42.0,2.0,306.0,6.0,1384.0,3851.0,562.0
18676,2.0,1.0,1.0,0,0,shot - 3,38.0,4.0,306.0,6.0,1384.0,3851.0,562.0
18678,2.0,0.0,0.0,0,shot - 20,0,40.0,72.64,306.0,6.0,1384.0,3851.0,562.0
18680,3.0,0.0,0.0,0,shot - 29,0,37.0,8.0,306.0,6.0,1384.0,3851.0,562.0
19286,4.0,0.0,0.0,1,shot - 40,0,37.0,5.0,207.0,3.0,1384.0,3851.0,562.0
18587,1.0,0.0,0.0,1,0,shot - 3,77.86399999999998,89.64,157.0,8.0,1384.0,3851.0,562.0
18592,1.0,0.0,1.0,1,0,shot - 3,40.0,4.0,157.0,8.0,1384.0,3851.0,562.0
18599,2.0,0.0,1.0,1,0,shot - 3,56.2,75.64,157.0,8.0,1384.0,3851.0,562.0
19243,1.0,0.0,1.0,1,shot - 27,0,38.0,11.0,223.0,7.0,1384.0,3851.0,562.0
19257,3.0,0.0,0.0,1,0,shot - 3,42.7,91.64,223.0,7.0,1384.0,3851.0,562.0
19267,4.0,0.0,0.0,1,shot - 33,0,40.0,0.0,223.0,7.0,1384.0,3851.0,562.0
19387,1.0,0.0,0.0,1,0,shot - 3,34.364000000000004,2.0,223.0,8.0,1384.0,3851.0,562.0
19403,5.0,0.0,1.0,1,0,shot - 3,40.0,3.0,223.0,8.0,1384.0,3851.0,562.0
29909,3.0,1.0,0.0,0,0,shot - 3,41.2,11.0,223.0,7.0,1384.0,3851.0,562.0
29950,1.0,1.0,0.0,1,0,shot - 3,37.0,2.0,223.0,9.0,1384.0,3851.0,562.0
29957,3.0,1.0,0.0,1,0,shot - 3,61.2,4.0,223.0,9.0,1384.0,3851.0,562.0
29972,1.0,1.0,0.0,1,shot - 38,0,72.2,3.0,223.0,8.0,1384.0,3851.0,562.0
29973,1.0,1.0,0.0,1,0,shot - 3,40.0,46.64,223.0,8.0,1384.0,3851.0,562.0
30014,3.0,1.0,1.0,0,shot - 1,0,40.0,9.0,223.0,15.0,1384.0,3851.0,562.0
18244,3.0,0.0,1.0,0,0,shot - 3,43.0,117.64,573.0,11.0,5336.0,3851.0,562.0
18839,4.0,1.0,0.0,1,shot - 42,0,28.7,3.0,573.0,10.0,5336.0,3851.0,562.0
18335,1.0,0.0,1.0,0,0,shot - 3,26.2,70.64,507.0,11.0,5336.0,3851.0,562.0
18348,3.0,0.0,1.0,0,shot - 25,0,50.2,8.0,507.0,11.0,5336.0,3851.0,562.0
18351,3.0,0.0,1.0,0,shot - 36,0,39.0,6.0,507.0,11.0,5336.0,3851.0,562.0
18361,5.0,0.0,0.0,0,0,shot - 3,34.0,33.64,507.0,11.0,5336.0,3851.0,562.0
18409,3.0,0.0,1.0,0,shot - 3,0,41.0,93.2,467.0,13.0,5336.0,3851.0,562.0
18410,3.0,0.0,0.0,0,shot - 39,0,42.0,10.0,467.0,13.0,5336.0,3851.0,562.0
18423,4.0,0.0,1.0,0,0,shot - 3,34.2,42.64,467.0,13.0,5336.0,3851.0,562.0
18424,4.0,0.0,1.0,0,shot - 38,0,35.0,1.0,467.0,13.0,5336.0,3851.0,562.0
18535,4.0,0.0,0.0,1,0,shot - 3,40.0,1.0,467.0,5.0,5336.0,3851.0,562.0
19338,1.0,0.0,1.0,0,shot - 19,0,40.0,4.0,467.0,7.0,5336.0,3851.0,562.0
18201,1.0,0.0,1.0,1,0,shot - 3,41.0,11.0,585.0,13.0,5336.0,3851.0,562.0
18209,2.0,0.0,1.0,1,0,shot - 3,38.0,7.0,585.0,13.0,5336.0,3851.0,562.0
18210,2.0,0.0,0.0,1,0,shot - 3,63.2,7.0,585.0,13.0,5336.0,3851.0,562.0
18217,3.0,0.0,1.0,1,shot - 7,0,40.0,7.0,585.0,13.0,5336.0,3851.0,562.0
19352,1.0,0.0,0.0,1,shot - 38,0,41.0,86.64,585.0,5.0,5336.0,3851.0,562.0
19356,1.0,0.0,0.0,1,shot - 40,0,35.0,3.0,585.0,5.0,5336.0,3851.0,562.0
18196,4.0,0.0,0.0,0,0,shot - 3,41.0,3.0,584.0,4.0,5336.0,3851.0,562.0
18614,2.0,0.0,0.0,0,shot - 4,0,40.0,4.0,584.0,4.0,5336.0,3851.0,562.0
29736,2.0,1.0,1.0,1,0,shot - 3,37.0,2.0,584.0,7.0,5336.0,3851.0,562.0
29785,1.0,1.0,1.0,0,0,shot - 3,38.0,5.0,584.0,5.0,5336.0,3851.0,562.0
29789,2.0,1.0,0.0,0,shot - 15,0,39.0,6.0,584.0,5.0,5336.0,3851.0,562.0
29840,1.0,1.0,0.0,1,0,shot - 3,35.0,0.0,584.0,11.0,5336.0,3851.0,562.0
29845,3.0,1.0,0.0,1,shot - 22,0,38.0,54.64,584.0,11.0,5336.0,3851.0,562.0
29873,2.0,1.0,1.0,0,shot - 38,0,35.0,4.0,584.0,9.0,5336.0,3851.0,562.0
18097,1.0,0.0,1.0,0,shot - 0,0,43.0,11.0,617.0,10.0,5336.0,3851.0,562.0
18077,1.0,0.0,0.0,1,shot - 36,0,46.364,3.0,213.0,9.0,5336.0,3851.0,562.0
18260,2.0,0.0,1.0,1,shot - 52,0,37.0,5.0,493.0,9.0,5336.0,3851.0,562.0
18275,4.0,0.0,0.0,1,0,shot - 3,41.0,11.0,493.0,9.0,5336.0,3851.0,562.0
19294,1.0,0.0,1.0,1,shot - 1,0,36.0,5.0,493.0,14.0,5336.0,3851.0,562.0
19297,1.0,0.0,1.0,1,shot - 36,0,40.0,2.0,493.0,14.0,5336.0,3851.0,562.0
19307,3.0,0.0,1.0,1,shot - 8,0,41.0,107.64,493.0,14.0,5336.0,3851.0,562.0
19309,3.0,0.0,1.0,1,shot - 38,0,36.0,3.0,493.0,14.0,5336.0,3851.0,562.0
19310,3.0,0.0,0.0,1,shot - 36,0,37.0,2.0,493.0,14.0,5336.0,3851.0,562.0
18584,4.0,0.0,0.0,0,shot - 17,0,36.0,4.0,516.0,11.0,5336.0,3851.0,562.0
18883,1.0,0.0,0.0,1,0,shot - 3,39.0,54.2,516.0,8.0,5336.0,3851.0,562.0
18884,1.0,0.0,0.0,1,shot - 1,0,40.0,7.0,516.0,8.0,5336.0,3851.0,562.0
19110,3.0,0.0,0.0,1,0,shot - 3,37.0,9.0,516.0,9.0,5336.0,3851.0,562.0
18491,1.0,0.0,1.0,1,0,shot - 3,68.2,7.0,237.0,12.0,5336.0,3851.0,562.0
18498,2.0,0.0,1.0,1,0,shot - 3,41.0,4.0,237.0,12.0,5336.0,3851.0,562.0
18500,2.0,0.0,0.0,1,0,shot - 3,38.0,2.0,237.0,12.0,5336.0,3851.0,562.0
18427,1.0,0.0,0.0,1,shot - 38,0,41.0,5.0,443.0,6.0,5336.0,3851.0,562.0
18429,2.0,0.0,0.0,1,shot - 26,0,38.0,5.0,443.0,6.0,5336.0,3851.0,562.0
18434,3.0,0.0,0.0,1,shot - 7,0,41.0,11.0,443.0,6.0,5336.0,3851.0,562.0
18438,3.0,0.0,0.0,1,0,shot - 3,35.0,3.0,443.0,6.0,5336.0,3851.0,562.0
18445,4.0,0.0,0.0,1,0,shot - 3,42.0,2.0,443.0,6.0,5336.0,3851.0,562.0
19173,1.0,0.0,1.0,0,0,shot - 3,26.7,107.64,443.0,9.0,5336.0,3851.0,562.0
19174,1.0,0.0,1.0,0,shot - 42,0,55.7,2.0,443.0,9.0,5336.0,3851.0,562.0
19186,4.0,0.0,1.0,0,shot - 22,0,57.2,4.0,443.0,9.0,5336.0,3851.0,562.0
18658,2.0,0.0,1.0,0,shot - 34,0,43.0,5.0,259.0,8.0,5336.0,3851.0,562.0
18738,3.0,0.0,0.0,0,shot - 38,0,35.0,2.0,240.0,8.0,5336.0,3851.0,562.0
18457,3.0,0.0,0.0,0,0,shot - 3,40.0,106.64,216.0,6.0,5336.0,3851.0,562.0
18936,1.0,0.0,1.0,1,0,shot - 3,41.0,37.64,216.0,12.0,5336.0,3851.0,562.0
18950,4.0,0.0,1.0,1,0,shot - 3,36.0,1.0,216.0,12.0,5336.0,3851.0,562.0
18304,1.0,0.0,1.0,1,shot - 3,0,37.0,10.0,654.0,16.0,5336.0,3851.0,562.0
18316,2.0,0.0,0.0,1,0,shot - 3,71.36399999999998,3.0,654.0,16.0,5336.0,3851.0,562.0
18374,2.0,0.0,1.0,1,shot - 28,0,64.2,117.64,214.0,11.0,5336.0,3851.0,562.0
18986,2.0,0.0,0.0,0,0,shot - 3,40.0,3.0,204.0,8.0,5336.0,3851.0,562.0
18992,3.0,0.0,1.0,0,shot - 48,0,41.0,6.0,204.0,8.0,5336.0,3851.0,562.0
18469,1.0,0.0,1.0,0,shot - 45,0,37.0,8.0,246.0,9.0,5336.0,3851.0,562.0
18483,4.0,0.0,0.0,0,0,shot - 3,36.0,56.2,246.0,9.0,5336.0,3851.0,562.0
18749,1.0,0.0,0.0,1,0,shot - 3,35.0,11.0,192.0,4.0,5336.0,3851.0,562.0
18287,1.0,0.0,1.0,1,0,shot - 3,34.0,1.0,375.0,10.0,5336.0,3851.0,562.0
19060,3.0,0.0,1.0,0,0,shot - 3,35.0,10.0,375.0,9.0,5336.0,3851.0,562.0
19063,3.0,0.0,0.0,0,0,shot - 3,35.0,2.0,375.0,9.0,5336.0,3851.0,562.0
19076,5.0,0.0,0.0,0,0,shot - 3,46.2,0.0,375.0,9.0,5336.0,3851.0,562.0
18675,2.0,0.0,1.0,0,shot - 31,0,28.2,50.64,306.0,6.0,5336.0,3851.0,562.0
19268,1.0,0.0,0.0,1,shot - 31,0,37.0,4.0,207.0,3.0,5336.0,3851.0,562.0
19404,5.0,0.0,0.0,1,0,shot - 3,34.0,33.64,223.0,8.0,5336.0,3851.0,562.0
29923,1.0,1.0,0.0,0,0,shot - 3,37.0,7.0,223.0,7.0,5336.0,3851.0,562.0
29936,3.0,1.0,0.0,0,0,shot - 3,34.0,0.0,223.0,7.0,5336.0,3851.0,562.0
29971,1.0,1.0,1.0,1,shot - 17,0,34.0,96.64,223.0,8.0,5336.0,3851.0,562.0
29977,2.0,1.0,0.0,1,shot - 34,0,39.0,3.0,223.0,8.0,5336.0,3851.0,562.0
30003,1.0,1.0,0.0,0,0,shot - 3,39.0,46.64,223.0,15.0,5336.0,3851.0,562.0
30023,4.0,1.0,1.0,0,0,shot - 3,35.0,7.0,223.0,15.0,5336.0,3851.0,562.0
18232,1.0,0.0,1.0,0,0,shot - 3,32.0,69.64,573.0,11.0,1390.0,3851.0,562.0
18249,4.0,0.0,1.0,0,shot - 38,0,35.0,5.0,573.0,11.0,1390.0,3851.0,562.0
18834,3.0,0.0,1.0,1,shot - 38,0,64.36399999999999,2.0,573.0,10.0,1390.0,3851.0,562.0
18841,4.0,0.0,0.0,1,shot - 20,0,35.0,2.0,573.0,10.0,1390.0,3851.0,562.0
18137,4.0,0.0,0.0,1,0,shot - 3,36.0,63.64,507.0,5.0,1390.0,3851.0,562.0
18357,4.0,0.0,1.0,0,shot - 15,0,51.7,56.64,507.0,11.0,1390.0,3851.0,562.0
18635,2.0,0.0,0.0,0,0,shot - 3,36.0,118.64,507.0,5.0,1390.0,3851.0,562.0
19138,4.0,0.0,0.0,1,shot - 15,0,30.0,4.0,507.0,2.0,1390.0,3851.0,562.0
18420,4.0,0.0,1.0,0,shot - 27,0,38.0,5.0,467.0,13.0,1390.0,3851.0,562.0
18520,1.0,0.0,1.0,1,shot - 38,0,37.0,4.0,467.0,5.0,1390.0,3851.0,562.0
18529,3.0,0.0,0.0,1,shot - 12,0,37.0,2.0,467.0,5.0,1390.0,3851.0,562.0
18220,3.0,0.0,1.0,1,0,shot - 3,34.0,51.64,585.0,13.0,1390.0,3851.0,562.0
19144,1.0,0.0,1.0,0,0,shot - 3,56.2,5.0,585.0,6.0,1390.0,3851.0,562.0
19147,2.0,0.0,1.0,0,shot - 2,0,41.0,7.0,585.0,6.0,1390.0,3851.0,562.0
19148,2.0,0.0,0.0,0,shot - 23,0,27.2,5.0,585.0,6.0,1390.0,3851.0,562.0
19152,2.0,0.0,0.0,0,0,shot - 3,35.0,4.0,585.0,6.0,1390.0,3851.0,562.0
19359,1.0,0.0,0.0,1,0,shot - 3,39.0,0.0,585.0,5.0,1390.0,3851.0,562.0
19374,1.0,0.0,0.0,0,shot - 15,0,30.0,2.0,672.0,6.0,1390.0,3851.0,562.0
19375,1.0,0.0,1.0,0,0,shot - 3,35.0,0.0,672.0,6.0,1390.0,3851.0,562.0
19378,3.0,0.0,1.0,0,shot - 43,0,30.0,11.0,672.0,6.0,1390.0,3851.0,562.0
19383,3.0,0.0,1.0,0,0,shot - 3,36.0,47.64,672.0,6.0,1390.0,3851.0,562.0
18176,1.0,0.0,0.0,0,0,shot - 3,37.0,59.2,584.0,4.0,1390.0,3851.0,562.0
18185,3.0,0.0,0.0,0,0,shot - 3,33.0,9.0,584.0,4.0,1390.0,3851.0,562.0
29741,3.0,1.0,0.0,1,shot - 7,0,39.0,9.0,584.0,7.0,1390.0,3851.0,562.0
29759,1.0,1.0,1.0,1,0,shot - 3,33.0,1.0,584.0,13.0,1390.0,3851.0,562.0
29760,1.0,1.0,1.0,1,0,shot - 3,35.0,116.7616,584.0,13.0,1390.0,3851.0,562.0
29820,3.0,1.0,0.0,0,shot - 19,0,40.0,9.0,584.0,7.0,1390.0,3851.0,562.0
29882,3.0,1.0,0.0,0,0,shot - 3,35.0,1.0,584.0,9.0,1390.0,3851.0,562.0
29883,3.0,1.0,1.0,0,shot - 13,0,26.7,0.0,584.0,9.0,1390.0,3851.0,562.0
18106,2.0,0.0,0.0,0,shot - 34,0,34.0,5.0,617.0,10.0,1390.0,3851.0,562.0
18905,1.0,0.0,0.0,1,0,shot - 3,31.0,27.64,617.0,10.0,1390.0,3851.0,562.0
18918,3.0,0.0,1.0,1,shot - 15,0,33.0,2.0,617.0,10.0,1390.0,3851.0,562.0
18078,1.0,0.0,0.0,1,0,shot - 3,36.0,2.0,213.0,9.0,1390.0,3851.0,562.0
18083,2.0,0.0,0.0,1,shot - 27,0,33.0,0.0,213.0,9.0,1390.0,3851.0,562.0
18092,4.0,0.0,0.0,1,0,shot - 3,38.0,6.0,213.0,9.0,1390.0,3851.0,562.0
18255,1.0,0.0,0.0,1,0,shot - 3,37.364000000000004,8.0,493.0,9.0,1390.0,3851.0,562.0
18259,1.0,0.0,1.0,1,0,shot - 3,33.0,5.0,493.0,9.0,1390.0,3851.0,562.0
19238,3.0,0.0,0.0,0,shot - 10,0,33.0,0.0,493.0,8.0,1390.0,3851.0,562.0
19239,4.0,0.0,0.0,0,shot - 9,0,47.7,86.64,493.0,8.0,1390.0,3851.0,562.0
19308,3.0,0.0,0.0,1,shot - 38,0,34.0,4.0,493.0,14.0,1390.0,3851.0,562.0
19312,4.0,0.0,0.0,1,0,shot - 3,50.364,7.0,493.0,14.0,1390.0,3851.0,562.0
18559,1.0,0.0,1.0,0,shot - 38,0,36.864000000000004,7.0,516.0,11.0,1390.0,3851.0,562.0
18583,4.0,0.0,1.0,0,0,shot - 3,36.0,101.64,516.0,11.0,1390.0,3851.0,562.0
18886,1.0,0.0,0.0,1,shot - 43,0,55.36400000000001,5.0,516.0,8.0,1390.0,3851.0,562.0
19013,1.0,0.0,0.0,0,shot - 36,0,37.0,3.0,516.0,8.0,1390.0,3851.0,562.0
19107,2.0,0.0,0.0,1,0,shot - 3,28.0,4.0,516.0,9.0,1390.0,3851.0,562.0
19111,3.0,0.0,0.0,1,shot - 38,0,32.0,7.0,516.0,9.0,1390.0,3851.0,562.0
19115,3.0,0.0,0.0,1,0,shot - 3,68.2,64.64,516.0,9.0,1390.0,3851.0,562.0
18493,1.0,0.0,0.0,1,0,shot - 3,48.2,5.0,237.0,12.0,1390.0,3851.0,562.0
18503,3.0,0.0,1.0,1,0,shot - 3,36.0,11.0,237.0,12.0,1390.0,3851.0,562.0
18513,3.0,0.0,1.0,1,shot - 15,0,36.0,0.0,237.0,12.0,1390.0,3851.0,562.0
18514,4.0,0.0,0.0,1,shot - 38,0,40.2,7.0,237.0,12.0,1390.0,3851.0,562.0
18433,2.0,0.0,1.0,1,0,shot - 3,33.0,90.2,443.0,6.0,1390.0,3851.0,562.0
18441,4.0,0.0,1.0,1,shot - 36,0,28.0,8.0,443.0,6.0,1390.0,3851.0,562.0
18843,1.0,0.0,0.0,0,0,shot - 3,36.0,5.0,443.0,3.0,1390.0,3851.0,562.0
18844,1.0,0.0,0.0,0,shot - 31,0,50.2,16.2,443.0,3.0,1390.0,3851.0,562.0
19172,3.0,0.0,0.0,0,shot - 10,0,38.0,5.0,443.0,9.0,1390.0,3851.0,562.0
19182,3.0,0.0,0.0,0,0,shot - 3,24.2,7.0,443.0,9.0,1390.0,3851.0,562.0
18659,2.0,0.0,0.0,0,0,shot - 3,38.0,0.0,259.0,8.0,1390.0,3851.0,562.0
18666,4.0,0.0,0.0,0,0,shot - 3,33.0,64.64,259.0,8.0,1390.0,3851.0,562.0
18667,4.0,0.0,0.0,0,shot - 29,0,44.864,2.0,259.0,8.0,1390.0,3851.0,562.0
18956,1.0,0.0,0.0,0,shot - 38,0,33.0,47.2,246.0,5.0,1390.0,3851.0,562.0
18963,3.0,0.0,0.0,0,shot - 6,0,32.0,113.2,246.0,5.0,1390.0,3851.0,562.0
18538,1.0,0.0,1.0,0,shot - 15,0,31.0,6.0,197.0,6.0,1390.0,3851.0,562.0
18539,1.0,0.0,1.0,0,shot - 55,0,36.0,5.0,197.0,6.0,1390.0,3851.0,562.0
18540,1.0,0.0,0.0,0,0,shot - 3,33.0,2.0,197.0,6.0,1390.0,3851.0,562.0
18555,4.0,0.0,0.0,0,shot - 16,0,46.2,33.64,197.0,6.0,1390.0,3851.0,562.0
18728,1.0,0.0,0.0,0,shot - 51,0,34.0,0.0,240.0,8.0,1390.0,3851.0,562.0
18731,2.0,0.0,1.0,0,shot - 43,0,34.0,4.0,240.0,8.0,1390.0,3851.0,562.0
18746,4.0,0.0,0.0,0,shot - 43,0,40.0,2.0,240.0,8.0,1390.0,3851.0,562.0
18748,4.0,0.0,1.0,0,0,shot - 3,37.0,0.0,240.0,8.0,1390.0,3851.0,562.0
18450,3.0,0.0,0.0,0,shot - 36,0,37.0,6.0,216.0,6.0,1390.0,3851.0,562.0
18935,1.0,0.0,1.0,1,shot - 33,0,35.0,3.0,216.0,12.0,1390.0,3851.0,562.0
18940,3.0,0.0,1.0,1,0,shot - 3,31.0,9.0,216.0,12.0,1390.0,3851.0,562.0
18944,4.0,0.0,0.0,1,shot - 29,0,35.0,7.0,216.0,12.0,1390.0,3851.0,562.0
18309,1.0,0.0,1.0,1,shot - 0,0,35.0,31.2,654.0,16.0,1390.0,3851.0,562.0
18311,1.0,0.0,1.0,1,shot - 44,0,30.0,2.0,654.0,16.0,1390.0,3851.0,562.0
18313,1.0,0.0,1.0,1,0,shot - 3,29.0,0.0,654.0,16.0,1390.0,3851.0,562.0
18320,3.0,0.0,1.0,1,shot - 38,0,37.0,11.0,654.0,16.0,1390.0,3851.0,562.0
18323,3.0,0.0,0.0,1,shot - 15,0,35.0,8.0,654.0,16.0,1390.0,3851.0,562.0
18328,4.0,0.0,1.0,1,shot - 38,0,38.0,8.0,654.0,16.0,1390.0,3851.0,562.0
18767,1.0,0.0,0.0,1,shot - 36,0,38.0,75.2,654.0,13.0,1390.0,3851.0,562.0
18787,4.0,0.0,0.0,1,shot - 52,0,41.0,4.0,654.0,13.0,1390.0,3851.0,562.0
18794,1.0,0.0,1.0,0,shot - 39,0,32.0,5.0,654.0,10.0,1390.0,3851.0,562.0
18805,3.0,0.0,1.0,0,shot - 36,0,35.0,2.0,654.0,10.0,1390.0,3851.0,562.0
18815,4.0,0.0,0.0,0,0,shot - 3,30.0,3.0,654.0,10.0,1390.0,3851.0,562.0
18379,3.0,0.0,0.0,1,0,shot - 3,34.0,11.0,214.0,11.0,1390.0,3851.0,562.0
18381,3.0,0.0,0.0,1,shot - 26,0,40.74,64.64,214.0,11.0,1390.0,3851.0,562.0
19322,2.0,0.0,1.0,1,shot - 38,0,33.0,4.0,175.0,9.0,1390.0,3851.0,562.0
18145,3.0,0.0,0.0,1,0,shot - 3,34.0,9.0,256.0,9.0,1390.0,3851.0,562.0
18697,1.0,0.0,0.0,0,0,shot - 3,36.0,10.0,256.0,8.0,1390.0,3851.0,562.0
18701,1.0,0.0,0.0,0,0,shot - 3,36.0,48.64,256.0,8.0,1390.0,3851.0,562.0
18706,3.0,0.0,0.0,0,0,shot - 3,38.0,52.64,256.0,8.0,1390.0,3851.0,562.0
18708,3.0,0.0,1.0,0,0,shot - 3,58.7,5.0,256.0,8.0,1390.0,3851.0,562.0
18718,4.0,0.0,1.0,0,0,shot - 3,34.0,6.0,256.0,8.0,1390.0,3851.0,562.0
18720,4.0,0.0,1.0,0,shot - 35,0,34.0,4.0,256.0,8.0,1390.0,3851.0,562.0
18981,1.0,0.0,1.0,0,shot - 38,0,38.0,2.0,204.0,8.0,1390.0,3851.0,562.0
18982,1.0,0.0,1.0,0,shot - 38,0,37.0,40.2,204.0,8.0,1390.0,3851.0,562.0
18985,2.0,0.0,0.0,0,shot - 19,0,67.2,4.0,204.0,8.0,1390.0,3851.0,562.0
18997,3.0,0.0,1.0,0,0,shot - 3,37.0,2.0,204.0,8.0,1390.0,3851.0,562.0
18482,3.0,0.0,0.0,0,shot - 21,0,34.0,1.0,246.0,9.0,1390.0,3851.0,562.0
18750,1.0,0.0,0.0,1,0,shot - 3,40.0,6.0,192.0,4.0,1390.0,3851.0,562.0
18755,2.0,0.0,0.0,1,0,shot - 3,39.0,3.0,192.0,4.0,1390.0,3851.0,562.0
18760,3.0,0.0,1.0,1,0,shot - 3,39.0,100.64,192.0,4.0,1390.0,3851.0,562.0
